time,open,high,low,close,volume,tick_volume,spread
2026-05-29 17:20:00,4565.68,4565.97,4562.69,4563.78,0.0,293.0,17.0
2026-05-29 17:21:00,4563.78,4563.89,4560.72,4562.6,0.0,383.0,21.0
2026-05-29 17:22:00,4562.61,4563.89,4562.09,4562.9,0.0,255.0,22.0
2026-05-29 17:23:00,4562.88,4563.95,4562.04,4563.03,0.0,241.0,19.0
2026-05-29 17:24:00,4563.05,4566.86,4562.96,4565.39,0.0,414.0,19.0
2026-05-29 17:25:00,4565.44,4565.9,4563.21,4563.67,0.0,331.0,22.0
2026-05-29 17:26:00,4563.68,4564.32,4563.17,4563.75,0.0,211.0,18.0
2026-05-29 17:27:00,4563.75,4564.51,4563.51,4564.26,0.0,263.0,17.0
2026-05-29 17:28:00,4564.39,4564.88,4562.39,4562.94,0.0,295.0,17.0
2026-05-29 17:29:00,4563.09,4564.35,4561.43,4561.98,0.0,431.0,21.0
2026-05-29 17:30:00,4561.98,4562.32,4560.15,4560.84,0.0,337.0,21.0
2026-05-29 17:31:00,4561.29,4561.6,4560.03,4560.49,0.0,270.0,18.0
2026-05-29 17:32:00,4560.5,4561.39,4557.94,4558.33,0.0,373.0,12.0
2026-05-29 17:33:00,4558.33,4560.09,4557.94,4559.82,0.0,307.0,13.0
2026-05-29 17:34:00,4559.85,4562.03,4559.85,4561.44,0.0,273.0,17.0
2026-05-29 17:35:00,4561.31,4562.0,4560.2,4560.3,0.0,277.0,18.0
2026-05-29 17:36:00,4560.3,4560.58,4558.63,4559.97,0.0,258.0,15.0
2026-05-29 17:37:00,4559.98,4560.65,4559.7,4560.15,0.0,252.0,17.0
2026-05-29 17:38:00,4560.26,4560.69,4558.99,4559.09,0.0,249.0,17.0
2026-05-29 17:39:00,4559.09,4559.72,4558.4,4558.88,0.0,299.0,17.0
2026-05-29 17:40:00,4558.98,4560.1,4558.36,4558.75,0.0,287.0,17.0
2026-05-29 17:41:00,4558.75,4559.12,4558.37,4558.88,0.0,256.0,17.0
2026-05-29 17:42:00,4558.88,4559.14,4557.69,4557.69,0.0,188.0,17.0
2026-05-29 17:43:00,4557.61,4557.82,4553.65,4554.25,0.0,373.0,17.0
2026-05-29 17:44:00,4554.25,4554.92,4553.18,4554.2,0.0,330.0,20.0
2026-05-29 17:45:00,4554.2,4554.63,4553.21,4553.84,0.0,319.0,17.0
2026-05-29 17:46:00,4553.84,4556.4,4553.05,4556.27,0.0,260.0,20.0
2026-05-29 17:47:00,4556.27,4556.63,4555.35,4555.77,0.0,231.0,18.0
2026-05-29 17:48:00,4555.79,4557.42,4555.27,4557.12,0.0,252.0,17.0
2026-05-29 17:49:00,4557.12,4557.76,4555.66,4556.12,0.0,238.0,17.0
2026-05-29 17:50:00,4556.12,4556.18,4554.76,4555.05,0.0,220.0,17.0
2026-05-29 17:51:00,4555.05,4556.32,4554.86,4555.96,0.0,196.0,17.0
2026-05-29 17:52:00,4555.95,4555.98,4553.49,4553.49,0.0,242.0,17.0
2026-05-29 17:53:00,4553.73,4554.06,4552.32,4553.48,0.0,296.0,17.0
2026-05-29 17:54:00,4553.48,4555.07,4553.2,4553.69,0.0,222.0,20.0
2026-05-29 17:55:00,4553.68,4553.7,4551.53,4551.64,0.0,312.0,14.0
2026-05-29 17:56:00,4551.89,4552.48,4551.65,4552.13,0.0,304.0,17.0
2026-05-29 17:57:00,4552.37,4553.3,4551.73,4552.85,0.0,307.0,17.0
2026-05-29 17:58:00,4552.61,4553.69,4552.12,4553.21,0.0,263.0,17.0
2026-05-29 17:59:00,4553.25,4554.11,4552.76,4553.34,0.0,275.0,17.0
2026-05-29 18:00:00,4553.35,4554.02,4552.57,4553.28,0.0,352.0,14.0
2026-05-29 18:01:00,4553.28,4553.79,4552.45,4552.95,0.0,326.0,16.0
2026-05-29 18:02:00,4552.83,4557.15,4552.71,4556.56,0.0,297.0,17.0
2026-05-29 18:03:00,4556.56,4556.71,4555.69,4556.32,0.0,276.0,19.0
2026-05-29 18:04:00,4556.32,4557.34,4555.62,4557.24,0.0,330.0,12.0
2026-05-29 18:05:00,4557.27,4557.63,4556.57,4557.41,0.0,215.0,17.0
2026-05-29 18:06:00,4557.36,4558.36,4556.68,4557.91,0.0,261.0,17.0
2026-05-29 18:07:00,4557.88,4558.77,4557.52,4558.56,0.0,260.0,21.0
2026-05-29 18:08:00,4558.56,4558.85,4555.79,4556.67,0.0,237.0,21.0
2026-05-29 18:09:00,4556.67,4558.05,4556.43,4558.05,0.0,188.0,17.0
2026-05-29 18:10:00,4558.16,4558.3,4556.93,4556.94,0.0,220.0,17.0
2026-05-29 18:11:00,4556.89,4558.39,4556.84,4557.78,0.0,248.0,12.0
2026-05-29 18:12:00,4557.78,4558.16,4557.2,4557.44,0.0,168.0,17.0
2026-05-29 18:13:00,4557.44,4557.45,4556.13,4557.19,0.0,206.0,17.0
2026-05-29 18:14:00,4557.19,4558.22,4556.62,4558.22,0.0,215.0,16.0
2026-05-29 18:15:00,4558.04,4558.97,4557.83,4557.98,0.0,248.0,15.0
2026-05-29 18:16:00,4557.98,4558.54,4556.89,4557.03,0.0,223.0,17.0
2026-05-29 18:17:00,4557.03,4557.28,4555.53,4556.1,0.0,258.0,17.0
2026-05-29 18:18:00,4556.15,4558.93,4555.88,4558.0,0.0,239.0,12.0
2026-05-29 18:19:00,4557.98,4558.97,4557.79,4558.73,0.0,208.0,15.0
2026-05-29 18:20:00,4559.03,4559.98,4558.4,4558.76,0.0,252.0,17.0
2026-05-29 18:21:00,4558.7,4558.91,4557.98,4558.81,0.0,185.0,16.0
2026-05-29 18:22:00,4558.84,4558.98,4557.49,4558.14,0.0,226.0,17.0
2026-05-29 18:23:00,4558.14,4558.86,4558.06,4558.39,0.0,191.0,17.0
2026-05-29 18:24:00,4558.37,4558.96,4558.15,4558.75,0.0,158.0,17.0
2026-05-29 18:25:00,4558.75,4559.04,4558.31,4558.37,0.0,165.0,17.0
2026-05-29 18:26:00,4558.35,4560.19,4558.22,4560.13,0.0,213.0,16.0
2026-05-29 18:27:00,4560.16,4560.53,4559.05,4559.77,0.0,198.0,17.0
2026-05-29 18:28:00,4559.75,4559.75,4558.3,4558.97,0.0,268.0,19.0
2026-05-29 18:29:00,4558.96,4559.26,4558.36,4559.24,0.0,211.0,17.0
2026-05-29 18:30:00,4559.24,4560.99,4559.24,4560.62,0.0,224.0,18.0
2026-05-29 18:31:00,4560.58,4561.37,4560.25,4561.0,0.0,199.0,14.0
2026-05-29 18:32:00,4560.99,4560.99,4560.01,4560.3,0.0,178.0,18.0
2026-05-29 18:33:00,4560.22,4561.36,4560.06,4560.47,0.0,173.0,17.0
2026-05-29 18:34:00,4560.48,4561.17,4560.48,4561.03,0.0,177.0,18.0
2026-05-29 18:35:00,4561.04,4561.78,4560.33,4560.33,0.0,180.0,17.0
2026-05-29 18:36:00,4560.32,4560.87,4560.02,4560.2,0.0,157.0,18.0
2026-05-29 18:37:00,4560.19,4560.75,4559.85,4560.51,0.0,154.0,17.0
2026-05-29 18:38:00,4560.51,4560.84,4560.08,4560.33,0.0,120.0,17.0
2026-05-29 18:39:00,4560.32,4560.78,4559.96,4560.29,0.0,148.0,15.0
2026-05-29 18:40:00,4560.28,4560.35,4559.33,4559.45,0.0,153.0,16.0
2026-05-29 18:41:00,4559.55,4559.97,4559.36,4559.82,0.0,164.0,18.0
2026-05-29 18:42:00,4559.75,4560.24,4559.41,4559.54,0.0,167.0,20.0
2026-05-29 18:43:00,4559.54,4559.54,4558.02,4558.51,0.0,277.0,12.0
2026-05-29 18:44:00,4558.51,4558.79,4557.48,4558.12,0.0,223.0,13.0
2026-05-29 18:45:00,4557.88,4557.91,4550.93,4552.3,0.0,377.0,19.0
2026-05-29 18:46:00,4552.3,4553.64,4551.12,4552.91,0.0,461.0,18.0
2026-05-29 18:47:00,4552.91,4554.56,4552.4,4554.13,0.0,381.0,22.0
2026-05-29 18:48:00,4554.13,4554.64,4553.07,4553.28,0.0,273.0,21.0
2026-05-29 18:49:00,4553.29,4554.18,4552.46,4552.98,0.0,293.0,20.0
2026-05-29 18:50:00,4552.96,4554.71,4552.56,4554.49,0.0,257.0,15.0
